Song ID,Song Name,Link,Music Plat.,Artist Name,Artist Link,Artist ID,GD Downloadable State,UnscoutedSongIDs,NCS IDs,CHOMPO IDs,Total Rated Levels,Hyperlinked Name,Hyperlinked Username,Missing Song Detector
403154,Bossfight - Mushroom Forest,https://www.newgrounds.com/audio/listen/403154,,bossfight,https://bossfight.newgrounds.com,NG3283955,,,10011116,,28,Bossfight - Mushroom Forest,bossfight,
403156,Dodging Snowflakes,https://www.newgrounds.com/audio/listen/403156,,bossfight,https://bossfight.newgrounds.com,NG3283955,,,10011117,,5,Dodging Snowflakes,bossfight,
404117,Fort Fläsk,https://www.newgrounds.com/audio/listen/404117,,bossfight,https://bossfight.newgrounds.com,NG3283955,,,10011118,,21,Fort Fläsk,bossfight,
404335,Ice Age,https://www.newgrounds.com/audio/listen/404335,,Grillpie,https://Grillpie.newgrounds.com,NG1797730,,,10011119,,1,Ice Age,Grillpie,
404344,Sunset Hill Chill,https://www.newgrounds.com/audio/listen/404344,,MasterJace,https://MasterJace.newgrounds.com,NG2013311,,,10011120,,1,Sunset Hill Chill,MasterJace,
404594,"~NK~ ""Requiem at Dusk""",https://www.newgrounds.com/audio/listen/404594,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10011121,,3,"~NK~ ""Requiem at Dusk""",Rukkus,
404595,"~NK~ ""Into the Light""",https://www.newgrounds.com/audio/listen/404595,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10011122,,5,"~NK~ ""Into the Light""",Rukkus,
404618,Song of Storms [Remix],https://www.newgrounds.com/audio/listen/404618,,bossfight,https://bossfight.newgrounds.com,NG3283955,,,10011123,,2,Song of Storms [Remix],bossfight,
404855,Super Mario World: Level Clear,https://www.newgrounds.com/audio/listen/404855,,PinkMachine,https://PinkMachine.newgrounds.com,NG3358731,,,10011124,,1,Super Mario World: Level Clear,PinkMachine,
404997,Base After Base,https://www.newgrounds.com/audio/listen/404997,,DJVI,https://DJVI.newgrounds.com,NG3154403,,,10011125,,10,Base After Base,DJVI,
405244,Desert Winds - [8-bit],https://www.newgrounds.com/audio/listen/405244,,Coffee-Break,https://Coffee-Break.newgrounds.com,NG2471224,,,10011126,,1,Desert Winds - [8-bit],Coffee-Break,
405698,The Ancient Tomb,https://www.newgrounds.com/audio/listen/405698,,seargenthippo,https://seargenthippo.newgrounds.com,NG2351448,,,10011127,,1,The Ancient Tomb,seargenthippo,
405719,Bottomless Pit,https://www.newgrounds.com/audio/listen/405719,,OpenLight,https://OpenLight.newgrounds.com,NG3080548,,,10011128,,1,Bottomless Pit,OpenLight,
405786,The Cake Tastes Fine,https://www.newgrounds.com/audio/listen/405786,,Stratales,https://Stratales.newgrounds.com,NG2027819,,,10011129,,1,The Cake Tastes Fine,Stratales,
406155,ParagonX9 - Blue Marine,https://www.newgrounds.com/audio/listen/406155,,ParagonX9,https://ParagonX9.newgrounds.com,NG198486,,,10011130,,16,ParagonX9 - Blue Marine,ParagonX9,
406270,The Tallest Tower (ToH remix),https://www.newgrounds.com/audio/listen/406270,,GIRakaCHEEZER,https://GIRakaCHEEZER.newgrounds.com,NG2697490,,,10011131,,1,The Tallest Tower (ToH remix),GIRakaCHEEZER,
407131,Mysterious Sleeper,https://www.newgrounds.com/audio/listen/407131,,NemesisTheory,https://NemesisTheory.newgrounds.com,NG339805,,,10011133,,3,Mysterious Sleeper,NemesisTheory,
407485,xKore - jpop remixu,https://www.newgrounds.com/audio/listen/407485,,xKore,https://xKore.newgrounds.com,NG2430724,,,10011134,,1,xKore - jpop remixu,xKore,
407642,---Death Waltz (remix)---,https://drive.google.com/file/d/1Wfu2a19hT0lNVsKG2gNZydvrusGSXBm2/view,,Acid-Notation,407642,NG2461247,407642,,10011135,,1,---Death Waltz (remix)---,Acid-Notation,
407836,-Horiz0n-,https://www.newgrounds.com/audio/listen/407836,,Waterflame,https://Waterflame.newgrounds.com,NG489978,,,10011136,,3,-Horiz0n-,Waterflame,
408253,Elysium Integer,https://www.newgrounds.com/audio/listen/408253,,Scylaax,https://Scylaax.newgrounds.com,NG3535363,,,10011137,,1,Elysium Integer,Scylaax,
408406,Skittles - F-777,https://www.newgrounds.com/audio/listen/408406,,F-777,https://F-777.newgrounds.com,NG1916658,,,10011138,,3,Skittles - F-777,F-777,
408786,Dreams (Modern 8bit),https://www.newgrounds.com/audio/listen/408786,,Bunnymajs,https://Bunnymajs.newgrounds.com,NG2592315,,,10011139,,1,Dreams (Modern 8bit),Bunnymajs,
409285,KgZ- Kirby's Wildland,https://www.newgrounds.com/audio/listen/409285,,KgZ,https://KgZ.newgrounds.com,NG2411926,,,10011140,,1,KgZ- Kirby's Wildland,KgZ,
410082,*In Her Eyes* / ZeRo BaSs,https://www.newgrounds.com/audio/listen/410082,,ZeRo-BaSs,https://ZeRo-BaSs.newgrounds.com,NG525830,,,10011141,,17,*In Her Eyes* / ZeRo BaSs,ZeRo-BaSs,
410515,X-Ray Vision,https://www.newgrounds.com/audio/listen/410515,,0KingZephyr0,https://0KingZephyr0.newgrounds.com,NG3301532,,,10011142,,1,X-Ray Vision,0KingZephyr0,
410714,-Whatever!-,https://www.newgrounds.com/audio/listen/410714,,Waterflame,https://Waterflame.newgrounds.com,NG489978,,,10011143,,2,-Whatever!-,Waterflame,
410730,Taking A Nap In The Jungle,https://www.newgrounds.com/audio/listen/410730,,Fantomenk,https://Fantomenk.newgrounds.com,NG2624719,,,10011145,,6,Taking A Nap In The Jungle,Fantomenk,
410883,A Light in the Darkness ~P~,https://www.newgrounds.com/audio/listen/410883,,Phyrnna,https://Phyrnna.newgrounds.com,NG2360578,,,10011146,,1,A Light in the Darkness ~P~,Phyrnna,
411144,Mokou's Theme - Remix! [wip?],https://www.newgrounds.com/audio/listen/411144,,Potayto,https://Potayto.newgrounds.com,NG3663602,,,10011147,,1,Mokou's Theme - Remix! [wip?],Potayto,
411255,As stars open their eyes,https://www.newgrounds.com/audio/listen/411255,,DayDreamingFox,https://DayDreamingFox.newgrounds.com,NG2885399,,,10011148,,1,As stars open their eyes,DayDreamingFox,
412437,Violence...,https://drive.google.com/file/d/1u3X3NkaXRmGC7QM_VZoIZUMQg8Wr8YP4/view,,ChristianMossuto,https://ChristianMossuto.newgrounds.com,NG2580649,412437,,10011149,,1,Violence...,ChristianMossuto,
412494,Love's Song,https://www.newgrounds.com/audio/listen/412494,,Everratic,https://Everratic.newgrounds.com,NG3529346,,,10011150,,2,Love's Song,Everratic,
412861,xKore - Destroyer (NG Cut),https://www.newgrounds.com/audio/listen/412861,,xKore,https://xKore.newgrounds.com,NG2430724,,,10011151,,1,xKore - Destroyer (NG Cut),xKore,
412920,SMW - Victory Over Koopa Kids,https://www.newgrounds.com/audio/listen/412920,,Ironclover,https://Ironclover.newgrounds.com,NG3108716,,,10011152,,1,SMW - Victory Over Koopa Kids,Ironclover,
413517,- Fun Loop,https://www.newgrounds.com/audio/listen/413517,,DjEsyrik,https://DjEsyrik.newgrounds.com,NG3186161,,,10011153,,2,- Fun Loop,DjEsyrik,
413792,Heliosis,https://www.newgrounds.com/audio/listen/413792,,JebusAndTheHolyYoses,https://JebusAndTheHolyYoses.newgrounds.com,NG2854643,,,10011154,,1,Heliosis,JebusAndTheHolyYoses,
413893,The last flight,https://www.newgrounds.com/audio/listen/413893,,Vertlain,https://Vertlain.newgrounds.com,NG1099939,,,10011155,,17,The last flight,Vertlain,
414115,Turtlefuzz,https://www.newgrounds.com/audio/listen/414115,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011156,,5,Turtlefuzz,OcularNebula,
414423,nobodys here,https://www.newgrounds.com/audio/listen/414423,,manrak001,https://manrak001.newgrounds.com,NG1826162,,,10011157,,1,nobodys here,manrak001,
415117,Andromeda Galaxy,https://www.newgrounds.com/audio/listen/415117,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011158,,1,Andromeda Galaxy,OcularNebula,
415910,Nyan Cat - 8 Bit,https://www.newgrounds.com/audio/listen/415910,,Stratales,https://Stratales.newgrounds.com,NG2027819,,,10011159,,1,Nyan Cat - 8 Bit,Stratales,
416175,Inferno (Preview) - F-777,https://www.newgrounds.com/audio/listen/416175,,F-777,https://F-777.newgrounds.com,NG1916658,,,10011160,,8,Inferno (Preview) - F-777,F-777,
416702,KSSU Rest Area 2 Chip,https://www.newgrounds.com/audio/listen/416702,,MasterJace,https://MasterJace.newgrounds.com,NG2013311,,,10011161,,1,KSSU Rest Area 2 Chip,MasterJace,
416891,Pokemon - Temporal Tower Remix,https://www.newgrounds.com/audio/listen/416891,,TheGuitahHeroe,https://TheGuitahHeroe.newgrounds.com,NG3604716,,,10011162,,5,Pokemon - Temporal Tower Remix,TheGuitahHeroe,
418296,~ Nyan Cat ~ [CAT],https://www.newgrounds.com/audio/listen/418296,,Catstuffer,https://Catstuffer.newgrounds.com,NG2412073,,,10011163,,8,~ Nyan Cat ~ [CAT],Catstuffer,
418522,Psy-Kaliber 2097,https://www.newgrounds.com/audio/listen/418522,,NemesisTheory,https://NemesisTheory.newgrounds.com,NG339805,,,10011164,,1,Psy-Kaliber 2097,NemesisTheory,
418887,Angry Birds [Bossfight Remix],https://www.newgrounds.com/audio/listen/418887,,bossfight,https://bossfight.newgrounds.com,NG3283955,,,10011165,,1,Angry Birds [Bossfight Remix],bossfight,
418951,SMW - Ghost House,https://www.newgrounds.com/audio/listen/418951,,Ironclover,https://Ironclover.newgrounds.com,NG3108716,,,10011166,,2,SMW - Ghost House,Ironclover,
419009,Mario World - Ghost House SRX,https://www.newgrounds.com/audio/listen/419009,,midiman369,https://midiman369.newgrounds.com,NG1440686,,,10011167,,1,Mario World - Ghost House SRX,midiman369,
419746,deep ocean,https://www.newgrounds.com/audio/listen/419746,,dmitrij75k,https://dmitrij75k.newgrounds.com,NG3750848,,,10011168,,3,deep ocean,dmitrij75k,
420073,=Amphetamine=,https://www.newgrounds.com/audio/listen/420073,,Daydream-Anatomy,https://Daydream-Anatomy.newgrounds.com,NG1361550,,,10011169,,1,=Amphetamine=,Daydream-Anatomy,
420338,Careless Whisper Remix,https://drive.google.com/file/d/1ylhnCw2n1dgYjike-KaYKdeNNqVwsxAV/view,,tommo745,https://tommo745.newgrounds.com,NG3053479,420338,,10011170,,2,Careless Whisper Remix,tommo745,
420420,Portal - Still Alive 8-Bit!!!,https://drive.google.com/file/d/12d_wBHYfvKCdO7Xg1eJmVJFPk-ixCGKi/view,,ManuelTacoface,420420,NG2657777,420420,,10011171,,2,Portal - Still Alive 8-Bit!!!,ManuelTacoface,
420555,Lion king: Be Prepared (Remix),https://www.newgrounds.com/audio/listen/420555,,AstrothSounds,https://AstrothSounds.newgrounds.com,NG3443164,,,10011172,,2,Lion king: Be Prepared (Remix),AstrothSounds,
421885,SH - Circle,https://www.newgrounds.com/audio/listen/421885,,shaggyhaired,https://shaggyhaired.newgrounds.com,NG2692277,,,10011173,,2,SH - Circle,shaggyhaired,
422042,Computer Face Remix,https://www.newgrounds.com/audio/listen/422042,,kingtaco16,https://kingtaco16.newgrounds.com,NG2803209,,,10011174,,1,Computer Face Remix,kingtaco16,
422297,Wheater - Dj 992,https://www.newgrounds.com/audio/listen/422297,,TreeDonkey,https://TreeDonkey.newgrounds.com,NG2565234,,,10011175,,1,Wheater - Dj 992,TreeDonkey,
423181,Mega Tsunami,https://www.newgrounds.com/audio/listen/423181,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011176,,4,Mega Tsunami,OcularNebula,
423914,((*-Atmosphere-*)),https://www.newgrounds.com/audio/listen/423914,,ToliveAnimations,https://ToliveAnimations.newgrounds.com,NG3700001,,,10011177,,1,((*-Atmosphere-*)),ToliveAnimations,
424665,Fly Me to the Moon - Sinatra,https://www.newgrounds.com/audio/listen/424665,,Mcgoogles101,https://Mcgoogles101.newgrounds.com,NG1421183,,,10011178,,1,Fly Me to the Moon - Sinatra,Mcgoogles101,
424745,Endless Horizon,https://www.newgrounds.com/audio/listen/424745,,Bacon92,https://Bacon92.newgrounds.com,NG3136141,,,10011179,,1,Endless Horizon,Bacon92,
425115,Blue Expedition [Finished],https://www.newgrounds.com/audio/listen/425115,,Stratales,https://Stratales.newgrounds.com,NG2027819,,,10011180,,1,Blue Expedition [Finished],Stratales,
425278,Danish,https://www.newgrounds.com/audio/listen/425278,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011181,,3,Danish,OcularNebula,
425952,Border of life (8-bit remake),https://www.newgrounds.com/audio/listen/425952,,ReimusArmpits,https://ReimusArmpits.newgrounds.com,NG3786186,,,10011182,,1,Border of life (8-bit remake),ReimusArmpits,
426158,Amanda Trollolol,https://www.newgrounds.com/audio/listen/426158,,Garfday,https://Garfday.newgrounds.com,NG3787031,,,10011183,,3,Amanda Trollolol,Garfday,
426363,"~NK~ ""All At Once""",https://www.newgrounds.com/audio/listen/426363,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10011184,,2,"~NK~ ""All At Once""",Rukkus,
427097,Caramelldansen Remix Loop,https://www.newgrounds.com/audio/listen/427097,,CesarTheFox-Wolf,https://CesarTheFox-Wolf.newgrounds.com,NG3641468,,,10011185,,1,Caramelldansen Remix Loop,CesarTheFox-Wolf,
427128,Mario Galaxy 2: Speedrun Comet,https://www.newgrounds.com/audio/listen/427128,,KatzuyaSagara,https://KatzuyaSagara.newgrounds.com,NG3294185,,,10011186,,1,Mario Galaxy 2: Speedrun Comet,KatzuyaSagara,
427830,GTA Vice City,https://www.newgrounds.com/audio/listen/427830,,RickkMurray,https://RickkMurray.newgrounds.com,NG3790288,,,10011187,,1,GTA Vice City,RickkMurray,
428049,Moonlight Tribe,https://www.newgrounds.com/audio/listen/428049,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011188,,1,Moonlight Tribe,OcularNebula,
428157,"~NK~ ""Fear Me"" (NGADm Entry)",https://www.newgrounds.com/audio/listen/428157,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10011189,,9,"~NK~ ""Fear Me"" (NGADm Entry)",Rukkus,
429518,Pixelated Waters - DKC Remake (Aquatic Ambiance),https://www.newgrounds.com/audio/listen/429518,,BallinFatty,https://BallinFatty.newgrounds.com,NG2316486,,,10011190,,1,Pixelated Waters - DKC Remake (Aquatic Ambiance),BallinFatty,
429524,~NK~ DEV-BassDownLow Remix,https://drive.google.com/file/d/1GCe8hGWL2LMIJdHX7rYpHhhXa9dSWM-V/view,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,429524,,10011191,,7,~NK~ DEV-BassDownLow Remix,Rukkus,
429634,Before Mydnite 3 - F-777,https://www.newgrounds.com/audio/listen/429634,,F-777,https://F-777.newgrounds.com,NG1916658,,,10011192,,1,Before Mydnite 3 - F-777,F-777,
430493,"~NK~ ""LastFridayNight"" Rmx wip",https://drive.google.com/file/d/1cFQSiRTAVw7hmfiSMHEq3PBwFQTP8sRb/view,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,430493,,10011193,,1,"~NK~ ""LastFridayNight"" Rmx wip",Rukkus,
431057,Sexual Space Voyage,https://www.newgrounds.com/audio/listen/431057,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011194,,1,Sexual Space Voyage,OcularNebula,
431149,"Wobbly Tooth, Crunchy Apple",https://www.newgrounds.com/audio/listen/431149,,bossfight,https://bossfight.newgrounds.com,NG3283955,,,10011195,,43,"Wobbly Tooth, Crunchy Apple",bossfight,
431248,Baroquen Music Box Re-Inv,https://www.newgrounds.com/audio/listen/431248,,OcularNebula,https://OcularNebula.newgrounds.com,NG3590224,,,10011196,,1,Baroquen Music Box Re-Inv,OcularNebula,
431410,Mario Paint - Pushup,https://www.newgrounds.com/audio/listen/431410,,Sorrow-316,https://Sorrow-316.newgrounds.com,NG1830859,,,10011197,,1,Mario Paint - Pushup,Sorrow-316,
431573,~NK~ Untitled beat,https://www.newgrounds.com/audio/listen/431573,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10011198,,6,~NK~ Untitled beat,Rukkus,
432688,Spaze Unofficial - Can't Handle It (Extra Bass),https://www.newgrounds.com/audio/listen/432688,,SpazeMusic,https://SpazeMusic.newgrounds.com,NG2271709,,,10011199,,2,Spaze Unofficial - Can't Handle It (Extra Bass),SpazeMusic,
432742,Blue Moon Lullaby,https://www.newgrounds.com/audio/listen/432742,,jsmooth64,https://jsmooth64.newgrounds.com,NG3821477,,,10011200,,2,Blue Moon Lullaby,jsmooth64,
432975,ParagonX9 - Chaoz Twiligh,https://www.newgrounds.com/audio/listen/432975,,ParagonX9,https://ParagonX9.newgrounds.com,NG198486,,,10011201,,9,ParagonX9 - Chaoz Twiligh,ParagonX9,
433118,Memories 2011 (Prev) - F-777,https://www.newgrounds.com/audio/listen/433118,,F-777,https://F-777.newgrounds.com,NG1916658,,,10011202,,2,Memories 2011 (Prev) - F-777,F-777,
433359,-Killstealer-,https://www.newgrounds.com/audio/listen/433359,,Waterflame,https://Waterflame.newgrounds.com,NG489978,,,10011203,,12,-Killstealer-,Waterflame,
433732,Meteorite,https://www.newgrounds.com/audio/listen/433732,,MasterJace,https://MasterJace.newgrounds.com,NG2013311,,,10011204,,1,Meteorite,MasterJace,
433947,"~NK~ ""Fracture""",https://www.newgrounds.com/audio/listen/433947,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10011205,,25,"~NK~ ""Fracture""",Rukkus,
434215,Caramelldansen 8bit,https://www.newgrounds.com/audio/listen/434215,,midimachine,https://midimachine.newgrounds.com,NG2270474,,,10011206,,1,Caramelldansen 8bit,midimachine,
434343,d[-_-]b -B- Tesla,https://www.newgrounds.com/audio/listen/434343,,WingsllOFllFreedom,https://WingsllOFllFreedom.newgrounds.com,NG2482047,,,10011207,,0,d[-_-]b -B- Tesla,WingsllOFllFreedom,
434561,Bionic Belly Button,https://www.newgrounds.com/audio/listen/434561,,Fantomenk,https://Fantomenk.newgrounds.com,NG2624719,,,10011208,,26,Bionic Belly Button,Fantomenk,
434745,[OS] Mist,https://www.newgrounds.com/audio/listen/434745,,ObsidianSnow,https://ObsidianSnow.newgrounds.com,NG2738042,,,10011209,,1,[OS] Mist,ObsidianSnow,
435291,Superfighters,https://www.newgrounds.com/audio/listen/435291,,hzlancer,https://hzlancer.newgrounds.com,NG2269935,,,10011210,,0,Superfighters,hzlancer,
435494,A Forest Interlude,https://www.newgrounds.com/audio/listen/435494,,teckworks,https://teckworks.newgrounds.com,NG2281489,,,10011211,,6,A Forest Interlude,teckworks,
435636,-Clouds-,https://www.newgrounds.com/audio/listen/435636,,Waterflame,https://Waterflame.newgrounds.com,NG489978,,,10011212,,3,-Clouds-,Waterflame,
436303,DKC2 - A Stickerbush Symphony,https://www.newgrounds.com/audio/listen/436303,,teckworks,https://teckworks.newgrounds.com,NG2281489,,,10011213,,3,DKC2 - A Stickerbush Symphony,teckworks,
436356,MMX - Storm Eagle,https://www.newgrounds.com/audio/listen/436356,,teckworks,https://teckworks.newgrounds.com,NG2281489,,,10011214,,1,MMX - Storm Eagle,teckworks,
436465,---Excessive Energy---,https://geometrydashcontent.b-cdn.net/songs/436465.mp3,,Acid-Notation,436465,NG2461247,,,10011215,,1,---Excessive Energy---,Acid-Notation,
436633,Battletoads: The Cave Pit,https://www.newgrounds.com/audio/listen/436633,,teckworks,https://teckworks.newgrounds.com,NG2281489,,,10011216,,1,Battletoads: The Cave Pit,teckworks,
436814,[Phobos]*,https://www.newgrounds.com/audio/listen/436814,,Solkrieg,https://Solkrieg.newgrounds.com,NG3206066,,,10011217,,9,[Phobos]*,Solkrieg,
436911,Forever Asleep - FiM ~FNG,https://www.newgrounds.com/audio/listen/436911,,Omnivore,https://Omnivore.newgrounds.com,NG3597717,,,10011218,,2,Forever Asleep - FiM ~FNG,Omnivore,
436990,Hard electro attempt,https://www.newgrounds.com/audio/listen/436990,,Fantomenk,https://Fantomenk.newgrounds.com,NG2624719,,,10011219,,5,Hard electro attempt,Fantomenk,
437224,My Little Pony: Fim Derp Theme,https://drive.google.com/file/d/1Ca8j_Y_b_IOgX3YO04Li46XF-pDwyTZ_/view,,Solrac,https://Solrac.newgrounds.com,NG2934678,437224,,10011220,,2,My Little Pony: Fim Derp Theme,Solrac,
437275,SH-LOZ-Bolero Of Fire,https://www.newgrounds.com/audio/listen/437275,,shaggyhaired,https://shaggyhaired.newgrounds.com,NG2692277,,,10011221,,1,SH-LOZ-Bolero Of Fire,shaggyhaired,
437292,DKC1 - Aquatic Ambience,https://www.newgrounds.com/audio/listen/437292,,teckworks,https://teckworks.newgrounds.com,NG2281489,,,10011222,,6,DKC1 - Aquatic Ambience,teckworks,
437456,Bionuclear Anthrax,https://www.newgrounds.com/audio/listen/437456,,Duffany1,https://Duffany1.newgrounds.com,NG2907943,,,10011223,,5,Bionuclear Anthrax,Duffany1,
437665,Peacefull Night Guitar,https://www.newgrounds.com/audio/listen/437665,,Zammycavetroll,https://Zammycavetroll.newgrounds.com,NG2932828,,,10011224,,1,Peacefull Night Guitar,Zammycavetroll,
437794,Portal - Still Alive,https://drive.google.com/file/d/11uRWgAiQPbs_nDkVSvJsRZyEvI3Mg2sP/view,,CrackMasterK,https://CrackMasterK.newgrounds.com,NG3462321,437794,,10011225,,1,Portal - Still Alive,CrackMasterK,
438147,Creeping Menace,https://www.newgrounds.com/audio/listen/438147,,asikeule,https://asikeule.newgrounds.com,NG3575781,,,10011559,,1,Creeping Menace,asikeule,
438467,xKore - Last Words (NG Cu,https://www.newgrounds.com/audio/listen/438467,,xKore,https://xKore.newgrounds.com,NG2430724,,,10011560,,2,xKore - Last Words (NG Cu,xKore,
438721,SMB3 - Athletic V.2,https://www.newgrounds.com/audio/listen/438721,,Ironclover,https://Ironclover.newgrounds.com,NG3108716,,,10011561,,1,SMB3 - Athletic V.2,Ironclover,
438735,Noisebringer - CheetahMEN,https://www.newgrounds.com/audio/listen/438735,,weemeee,https://weemeee.newgrounds.com,NG1299006,,,10011562,,2,Noisebringer - CheetahMEN,weemeee,
438777,xKore -Time's Up (garlagan remix),https://www.newgrounds.com/audio/listen/438777,,garlagan,https://garlagan.newgrounds.com,NG3431461,,,10011563,,4,xKore -Time's Up (garlagan remix),garlagan,
439166,ReconstructingScience-Portal2,https://www.newgrounds.com/audio/listen/439166,,Carf,https://Carf.newgrounds.com,NG340384,,,10011564,,1,ReconstructingScience-Portal2,Carf,
439647,The Nyan Cat...,https://www.newgrounds.com/audio/listen/439647,,DJ-coocooletmoi,https://DJ-coocooletmoi.newgrounds.com,NG2830350,,,10011565,,1,The Nyan Cat...,DJ-coocooletmoi,
439735,"F-777 - ""Life""",https://www.newgrounds.com/audio/listen/439735,,F-777,https://F-777.newgrounds.com,NG1916658,,,10011566,,8,"F-777 - ""Life""",F-777,
439766,Forest~,https://www.newgrounds.com/audio/listen/439766,,PowersWithin,https://PowersWithin.newgrounds.com,NG1506086,,,10011567,,1,Forest~,PowersWithin,
439907,M&L: PIT: Elder Shroob,https://www.newgrounds.com/audio/listen/439907,,apivotmaneh,https://apivotmaneh.newgrounds.com,NG2658052,,,10011568,,1,M&L: PIT: Elder Shroob,apivotmaneh,
439957,Big Blue (GaMetal),https://www.newgrounds.com/audio/listen/439957,,TheJonnyDeath,https://TheJonnyDeath.newgrounds.com,NG3516849,,,10011569,,1,Big Blue (GaMetal),TheJonnyDeath,
440287,Techno Reaction 2011,https://www.newgrounds.com/audio/listen/440287,,DJVI,https://DJVI.newgrounds.com,NG3154403,,,10011570,,1,Techno Reaction 2011,DJVI,
440556,xKore - Die Bitch!,https://www.newgrounds.com/audio/listen/440556,,xKore,https://xKore.newgrounds.com,NG2430724,,,10011571,,4,xKore - Die Bitch!,xKore,
440821,DKD2 Mining Melacholy Remix,https://www.newgrounds.com/audio/listen/440821,,levusbevus,https://levusbevus.newgrounds.com,NG1632819,,,10011572,,2,DKD2 Mining Melacholy Remix,levusbevus,
441254,Sonic 2 Green Hills Zone,https://www.newgrounds.com/audio/listen/441254,,MisterAdventure,https://MisterAdventure.newgrounds.com,NG3676694,,,10012344,,3,Sonic 2 Green Hills Zone,MisterAdventure,
442496,DJH0 - Interlude (repost),https://www.newgrounds.com/audio/listen/442496,,ActionHobo,https://ActionHobo.newgrounds.com,NG3501774,,,10012345,,1,DJH0 - Interlude (repost),ActionHobo,
443350,Smooooch ° A° -piano form-,https://www.newgrounds.com/audio/listen/443350,,NovaShuhei13,https://NovaShuhei13.newgrounds.com,NG3479483,,,10012346,,1,Smooooch ° A° -piano form-,NovaShuhei13,
443951,Project Harmonic Voltage,https://www.newgrounds.com/audio/listen/443951,,Rinileki14,https://Rinileki14.newgrounds.com,NG3660998,,,10012347,,2,Project Harmonic Voltage,Rinileki14,
444085,Dark Angel - F-777,https://www.newgrounds.com/audio/listen/444085,,F-777,https://F-777.newgrounds.com,NG1916658,,,10012348,,44,Dark Angel - F-777,F-777,
444332,{dj-N} Robotic Nightmares,https://www.newgrounds.com/audio/listen/444332,,dj-Nate,https://dj-Nate.newgrounds.com,NG1429105,,,10012349,,47,{dj-N} Robotic Nightmares,dj-Nate,
444621,bagger,https://www.newgrounds.com/audio/listen/444621,,bryce,https://bryce.newgrounds.com,NG7009,,,10012350,,1,bagger,bryce,
444795,Titanic ( ZiNiTY Remix),https://www.newgrounds.com/audio/listen/444795,,Zinitymusic,https://Zinitymusic.newgrounds.com,NG3140436,,,10012351,,1,Titanic ( ZiNiTY Remix),Zinitymusic,
444894,Dragon Slayer 8Bit,https://www.newgrounds.com/audio/listen/444894,,Dumami,https://Dumami.newgrounds.com,NG2083976,,,10012352,,1,Dragon Slayer 8Bit,Dumami,
445003,The Worst Goodbye,https://www.newgrounds.com/audio/listen/445003,,MasterJace,https://MasterJace.newgrounds.com,NG2013311,,,10012353,,4,The Worst Goodbye,MasterJace,
445475,ShakeStopper,https://www.newgrounds.com/audio/listen/445475,,Envy,https://Envy.newgrounds.com,NG588554,,,10012354,,4,ShakeStopper,Envy,
445776,Sonic CD: Wacky Workbench RMX,https://www.newgrounds.com/audio/listen/445776,,Cam3leon,https://Cam3leon.newgrounds.com,NG1602449,,,10012355,,1,Sonic CD: Wacky Workbench RMX,Cam3leon,
445990,Peaches' Want You Gone,https://www.newgrounds.com/audio/listen/445990,,Peaches13,https://Peaches13.newgrounds.com,NG3585529,,,10012356,,1,Peaches' Want You Gone,Peaches13,
446138,Nin > Nookie,https://www.newgrounds.com/audio/listen/446138,,Ninjic,https://Ninjic.newgrounds.com,NG3779669,,,10012357,,1,Nin > Nookie,Ninjic,
446211,"~NK~ ""Seasons"" Preview",https://www.newgrounds.com/audio/listen/446211,,Rukkus,https://Rukkus.newgrounds.com,NG1941507,,,10012358,,1,"~NK~ ""Seasons"" Preview",Rukkus,
446481,Stayin' Alive Powerhouse remix,https://www.newgrounds.com/audio/listen/446481,,seanofah4,https://seanofah4.newgrounds.com,NG2695925,,,10012359,,2,Stayin' Alive Powerhouse remix,seanofah4,
446497,Lost woods ( HE ),https://www.newgrounds.com/audio/listen/446497,,hylianensemble,https://hylianensemble.newgrounds.com,NG3848050,,,10012360,,3,Lost woods ( HE ),hylianensemble,
446861,Det löser sig 8bit version,https://www.newgrounds.com/audio/listen/446861,,Fantomenk,https://Fantomenk.newgrounds.com,NG2624719,,,10012361,,1,Det löser sig 8bit version,Fantomenk,
447046,-The Shredder-,https://www.newgrounds.com/audio/listen/447046,,Waterflame,https://Waterflame.newgrounds.com,NG489978,,,10012362,,8,-The Shredder-,Waterflame,
447060,-Two months from now-,https://www.newgrounds.com/audio/listen/447060,,Waterflame,https://Waterflame.newgrounds.com,NG489978,,,10012363,,2,-Two months from now-,Waterflame,
